16	36
16	35
31	35
31	35
31	35
31	36
31	37
31	36
31	37
31	38
31	38
31	38
31	38
31	38
31	38
31	38
31	38
31	38
31	38
31	38
31	37
31	37
47	37
47	36
47	36
47	37
47	37
47	37
47	37
47	38
47	37
47	38
47	38
47	38
47	38
47	38
47	38
47	38
47	38
47	38
47	38
47	38
47	38
47	38
47	38
47	37
47	36
47	34
47	34
47	34
47	35
47	34
47	33
63	33
63	33
63	34
63	33
63	34
63	35
63	37
63	36
63	39
63	38
63	39
63	38
63	36
63	36
63	36
63	34
63	33
63	33
63	31
63	30
63	30
63	32
63	32
63	32
63	32
63	33
63	33
63	33
63	33
63	32
63	32
63	32
63	32
63	32
63	32
63	32
63	32
63	32
63	32
63	32
63	32
63	30
63	30
63	30
63	30
63	30
63	30
63	30
63	31
63	31
78	31
78	31
78	29
78	29
78	29
78	28
78	28
78	27
78	27
78	27
78	27
78	27
78	27
78	27
78	27
78	27
78	27
78	27
78	27
78	27
78	27
78	27
78	26
78	26
78	26
78	25
78	24
78	25
78	25
78	26
78	26
78	26
78	26
78	26
78	26
78	27
78	27
78	27
78	27
78	27
78	27
78	27
78	27
78	27
78	26
78	25
78	25
78	25
78	25
78	25
78	25
78	25
78	25
78	25
78	25
78	25
78	25
78	25
78	25
78	26
78	26
78	26
78	25
78	24
78	24
78	24
78	24
78	25
78	25
78	24
78	24
78	24
94	24
94	24
94	24
94	24
94	24
94	24
94	24
94	24
94	26
94	26
94	26
94	26
94	26
94	26
94	27
94	27
94	28
94	28
94	28
94	27
94	27
94	28
94	28
94	28
94	28
94	28
94	28
94	27
94	27
94	27
94	27
94	27
94	27
94	27
94	27
94	27
94	27
94	27
94	27
94	26
94	26
94	26
94	26
94	26
94	26
94	25
94	25
94	25
94	25
94	25
94	25
94	25
94	25
94	25
94	25
94	25
94	24
94	24
94	24
94	24
94	23
94	23
94	22
94	22
94	22
94	22
94	22
94	22
94	21
94	21
94	21
94	21
94	21
109	21
109	21
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	19
109	19
109	19
109	19
109	19
109	19
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	19
109	19
109	19
109	20
109	20
109	20
109	20
109	19
109	19
109	19
109	19
109	19
109	19
109	19
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	20
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
109	18
125	18
125	18
125	18
125	18
125	18
125	17
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	16
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
125	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
141	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	15
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
156	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
172	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
187	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
203	14
